Id|FK_OilAndGas|FK_Asset|FK_OtherParameter|FK_LifeCycleTS|FK_LifeCycle|FK_Company|FK_HistoricCompany|FK_Reserves|FK_OilAndGasType|1P Reserves|2P Reserves|Original Resources|Remaining Resources|1P Reserves Forward Case|1P Reserves High Case|1P Reserves Low Case|1P Reserves Mid Case|1P Reserves  Low Low Case|1P Reserves Mid Low Case|1P Reserves Low Low Low Case|1P Reserves Mid Low Low Case|1P Reserves Mid Mid Low Case|1P Reserves Mid Mid Low Low Case|2P Reserves Forward Case|2P Reserves High Case|2P Reserves Low Case|2P Reserves Mid Case|2P Reserves  Low Low Case|2P Reserves Mid Low Case|2P Reserves Low Low Low Case|2P Reserves Mid Low Low Case|2P Reserves Mid Mid Low Case|2P Reserves Mid Mid Low Low Case|Original Resources Forward Case|Original Resources High Case|Original Resources Low Case|Original Resources Mid Case|Original Resources  Low Low Case|Original Resources Mid Low Case|Original Resources Low Low Low Case|Original Resources Mid Low Low Case|Original Resources Mid Mid Low Case|Original Resources Mid Mid Low Low Case|Remaining Resources Forward Case|Remaining Resources High Case|Remaining Resources Low Case|Remaining Resources Mid Case|Remaining Resources  Low Low Case|Remaining Resources Mid Low Case|Remaining Resources Low Low Low Case|Remaining Resources Mid Low Low Case|Remaining Resources Mid Mid Low Case|Remaining Resources Mid Mid Low Low Case
1017682|4|194789|3|24|24|168|168|1|11|0|0|0|0.004699999932|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.8000002279877663E-3|4.8000002279877663E-3|4.3999999761581421E-3|4.8000002279877663E-3|4.3999999761581421E-3|4.8000002279877663E-3|4.3999999761581421E-3|4.6000001020729542E-3|4.8000002279877663E-3|4.6999999321997166E-3
1017814|12|194792|3|25|24|685|6|5|8|0|0|0.004499999806|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4999998062849045E-3|4.6000001020729542E-3|4.4999998062849045E-3|4.6000001020729542E-3|4.4999998062849045E-3|4.4999998062849045E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017766|2|194792|3|24|24|168|168|2|10|0|0|0|0.0003000000142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
1277819|4|279421|111|23|8|685|685|3|11|0|0|0|-0.7129999995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.71299999952316284|0|-0.68800002336502075|0|-0.65100002288818359|-0.71299999952316284|-0.65100002288818359|-0.70800000429153442|0|-0.71299999952316284
1205255|2|244622|3|25|23|685|20932|5|10|0|0|0.4990000129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.49900001287460327|0.49900001287460327|0.49900001287460327|0.49900001287460327|0.49900001287460327|0.49900001287460327|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017718|2|194791|3|24|24|168|168|3|10|0|0|0|0.01090000011|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0999999940395355E-2|1.0999999940395355E-2|1.0700000450015068E-2|1.0999999940395355E-2|1.0700000450015068E-2|1.0999999940395355E-2|1.0700000450015068E-2|1.0700000450015068E-2|1.0999999940395355E-2|1.0900000110268593E-2
1277825|4|279421|111|25|8|685|20932|5|11|0|0|-0.7779999971|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.77799999713897705|0|-0.75199997425079346|0|-0.70999997854232788|-0.77799999713897705|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277860|12|279421|111|25|8|685|6|5|8|0|0|-1.200000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.2000000476837158|0|-1.1599999666213989|0|-1.0900000333786011|-1.2000000476837158|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017839|4|194793|3|25|24|168|3|5|11|0|0|0.09049999714|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.1899998486042023E-2|9.4999998807907104E-2|8.8799998164176941E-2|9.4099998474121094E-2|8.8799998164176941E-2|9.0499997138977051E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1017785|4|194792|3|24|24|685|685|3|11|0|0|0|0.006699999794|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.8999999202787876E-3|7.1000000461935997E-3|6.6999997943639755E-3|7.0000002160668373E-3|6.6999997943639755E-3|6.8999999202787876E-3|6.6999997943639755E-3|6.6999997943639755E-3|6.8999999202787876E-3|6.6999997943639755E-3
1017822|2|194793|3|25|24|10|6|5|10|0|0|0.004800000228|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.8000002279877663E-3|4.999999888241291E-3|4.6999999321997166E-3|4.9000000581145287E-3|4.6999999321997166E-3|4.8000002279877663E-3|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277795|4|279421|3|25|8|685|20932|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.77999997138977051|0|0.77999997138977051|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1277814|4|279421|111|23|8|10|10|2|11|0|0|0|-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2|0|-1.9299999475479126|0|-1.8200000524520874|-2|-1.8200000524520874|-1.9800000190734863|0|-2
713512|2|97385|3|9|9|16|16|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.6599999070167542E-2|0|4.6599999070167542E-2|0|0|0|0|0|0
713527|4|97385|3|25|9|16|16|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.8299999237060547|0|5.8299999237060547|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
713536|4|97385|111|9|9|16|16|1|11|0|0|0|-1.049999952|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.98900002241134644|0|-0.9570000171661377|-1.0499999523162842|-0.92400002479553223|-1.0099999904632568|0|-1.0299999713897705
713537|4|97385|111|9|9|16|16|2|11|0|0|0|-2.700000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.5399999618530273|0|-2.4600000381469727|-2.690000057220459|-2.380000114440918|-2.5999999046325684|0|-2.6500000953674316
713541|9|97385|3|9|9|16|16|3|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.83600002527236938|0|0.83600002527236938|0|0|0|0|0|0
713545|9|97385|39|25|9|16|16|5|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.87999999523162842|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
713547|9|97385|75|9|9|16|16|3|15|0|0|0|0.8360000253|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.83600002527236938|0|0.83499997854232788|0.83600002527236938|0.80900001525878906|0.83600002527236938|0|0.83600002527236938
713550|9|97385|111|9|9|16|16|3|15|0|0|0|-0.8360000253|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.83600002527236938|0|-0.83499997854232788|-0.83600002527236938|-0.80900001525878906|-0.83600002527236938|0|-0.83600002527236938
744704|2|105466|3|25|24|12830|20460|5|10|0|0|0.0120000001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2000000104308128E-2|1.2000000104308128E-2|1.2000000104308128E-2|1.2000000104308128E-2|1.1800000444054604E-2|1.2000000104308128E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
744724|8|105466|3|24|24|17835|17835|3|6|0|0|0|0.04170000181|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.1700001806020737E-2|4.1700001806020737E-2|4.1700001806020737E-2|4.1700001806020737E-2|4.0699999779462814E-2|4.1700001806020737E-2|4.0699999779462814E-2|4.1700001806020737E-2|4.1700001806020737E-2|4.1700001806020737E-2
744700|2|105466|3|24|24|12830|12830|3|10|0|0|0|0.02129999921|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.1299999207258224E-2|2.1299999207258224E-2|2.1299999207258224E-2|2.1299999207258224E-2|2.0800000056624413E-2|2.1299999207258224E-2|2.0800000056624413E-2|2.1299999207258224E-2|2.1299999207258224E-2|2.1299999207258224E-2
713540|9|97385|3|9|9|16|16|2|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.3999999761581421E-2|0|4.3999999761581421E-2|0|0|0|0|0|0
744715|4|105466|3|25|24|685|685|5|11|0|0|0.0428000018|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.2800001800060272E-2|4.2800001800060272E-2|3.7300001829862595E-2|4.2800001800060272E-2|3.4800000488758087E-2|4.2800001800060272E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
744730|9|105466|3|24|24|12830|12830|2|15|0|0|0|0.0001999999949|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
744731|9|105466|3|24|24|17835|17835|2|15|0|0|0|9.999999747e-05|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
754729|4|105982|3|31|31|16|16|2|11|0|0|0|7.710000038|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7.7100000381469727|7.7100000381469727|7.5999999046325684|7.7100000381469727|7.2100000381469727|7.7100000381469727|6.7699999809265137|7.7100000381469727|7.7100000381469727|7.7100000381469727
928890|4|122542|3|25|31|12830|12830|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.77300000190734863|0|0.77100002765655518|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928898|4|122542|3|31|31|17835|17835|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.4800000041723251E-2|0|5.4600000381469727E-2|0|0|0|0|0|0
928915|4|122542|39|25|31|17835|17835|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928928|4|122542|39|31|31|12830|12830|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.30899998545646667|0
845636|2|113026|3|3|3|2770|2770|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.1600000560283661E-2|0|2.1600000560283661E-2|0|0|0|0|0|0
845638|2|113026|3|3|3|11168|11168|2|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.1080000028014183|0|0.1080000028014183|0|0|0|0|0|0
845769|4|113026|111|25|3|685|685|5|11|0|0|-3.980000019|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3.9800000190734863|0|-3.690000057220459|0|-3.5399999618530273|-3.9800000190734863|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928971|4|122542|111|31|31|2770|2770|3|11|0|0|0|-0.001000000047|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.0000000474974513E-3|0|-8.9999998454004526E-4|0|-8.9999998454004526E-4|-1.0000000474974513E-3|-8.9999998454004526E-4|-8.9999998454004526E-4|0|-1.0000000474974513E-3
929033|12|122542|111|31|31|685|685|2|8|0|0|0|-0.08579999954|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.08829999715089798|0|-8.4299996495246887E-2|0|-8.4299996495246887E-2|-8.9299999177455902E-2|-8.4299996495246887E-2|-8.4299996495246887E-2|0|-8.7099999189376831E-2
754726|2|105982|3|31|31|16|16|3|10|0|0|0|2.99000001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432|2.9900000095367432
845681|2|113026|111|3|3|2770|2770|2|10|0|0|0|-0.02160000056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.1600000560283661E-2|0|-2.1600000560283661E-2|0|-2.1600000560283661E-2|-2.1600000560283661E-2|-2.1600000560283661E-2|-2.1600000560283661E-2|0|-2.1600000560283661E-2
845659|2|113026|39|25|3|685|685|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845677|2|113026|75|25|3|8924|8924|5|10|0|0|1.289999962|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2899999618530273|0|1.2899999618530273|0|1.2899999618530273|1.2899999618530273|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845715|4|113026|39|3|3|1084|1084|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.28600001335144043|0
928937|4|122542|75|25|31|17835|17835|5|11|0|0|0.2829999924|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.29100000858306885|0|0.27799999713897705|0|0.27799999713897705|0.29499998688697815|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928951|4|122542|75|31|31|17824|17824|3|11|0|0|0|0.200000003|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.20600000023841858|0|0.19699999690055847|0|0.19699999690055847|0.20800000429153442|0.19699999690055847|0.19699999690055847|0|0.20299999415874481
928952|4|122542|75|31|31|17835|17835|3|11|0|0|0|0.1010000035|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.10400000214576721|0|9.9299997091293335E-2|0|9.9299997091293335E-2|0.10499999672174454|9.9299997091293335E-2|9.9299997091293335E-2|0|0.10300000011920929
928960|4|122542|111|31|31|685|685|1|11|0|0|0|-0.067900002|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-6.9899998605251312E-2|0|-6.6699996590614319E-2|0|-6.6699996590614319E-2|-7.0699997246265411E-2|-6.6699996590614319E-2|-6.6699996590614319E-2|0|-6.8999998271465302E-2
928998|12|122542|39|25|31|17835|17835|5|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929000|12|122542|39|31|31|2770|2770|2|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6.0000002849847078E-4|0
929004|12|122542|39|31|31|685|685|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.7200000286102295|0
929022|12|122542|75|31|31|2770|2770|3|8|0|0|0|0.01169999968|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2000000104308128E-2|0|1.1500000022351742E-2|0|1.1500000022351742E-2|1.2099999934434891E-2|1.1500000022351742E-2|1.1500000022351742E-2|0|1.1800000444054604E-2
929024|12|122542|75|31|31|17824|17824|3|8|0|0|0|2.420000076|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.4900000095367432|0|2.380000114440918|0|2.380000114440918|2.5199999809265137|2.380000114440918|2.380000114440918|0|2.4600000381469727
929027|12|122542|111|25|31|2770|2770|5|8|0|0|-0.01229999959|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.2600000016391277E-2|0|-1.2099999934434891E-2|0|-1.2099999934434891E-2|-1.2799999676644802E-2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
845738|4|113026|75|3|3|11168|11168|1|11|0|0|0|1.429999948|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4299999475479126|0|1.3300000429153442|0|1.2799999713897705|1.4299999475479126|1.2799999713897705|1.4099999666213989|0|1.4299999475479126
845717|4|113026|39|3|3|8924|8924|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.85900002717971802|0
845723|4|113026|39|3|3|11168|11168|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.6800000667572021|0
845690|2|113026|111|25|3|1084|1084|5|10|0|0|-0.4309999943|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.4309999942779541|0|-0.4309999942779541|0|-0.4309999942779541|-0.4309999942779541|0|0|0|0|0|0|0|0|0|0|0|0|0|0
928934|4|122542|75|25|31|12830|12830|5|11|0|0|0.7189999819|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.74000000953674316|0|0.7070000171661377|0|0.7070000171661377|0.74900001287460327|0|0|0|0|0|0|0|0|0|0|0|0|0|0
929006|12|122542|39|31|31|12830|12830|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.7400000095367432|0
929018|12|122542|75|31|31|12830|12830|2|8|0|0|0|0.1870000064|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.19300000369548798|0|0.18400000035762787|0|0.18400000035762787|0.19499999284744263|0.18400000035762787|0.18400000035762787|0|0.18999999761581421
1205253|2|244622|3|25|23|685|6|5|10|0|0|0.1920000017|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.19200000166893005|0.19200000166893005|0.19200000166893005|0.19200000166893005|0.19200000166893005|0.19200000166893005|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1205259|4|244622|3|17|23|168|168|1|11|3.700000048|3.700000048|0|3.700000048|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.2999999523162842|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.2999999523162842|3.7000000476837158|3.7000000476837158|3.7000000476837158|0|0|0|0|0|0|0|0|0|0|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.7000000476837158|3.2999999523162842|3.7000000476837158|3.7000000476837158|3.7000000476837158
1205263|4|244622|3|17|23|10|10|2|11|0|3.779999971|0|3.779999971|0|0|0|0|0|0|0|0|0|0|3.7799999713897705|3.7799999713897705|3.7799999713897705|3.7799999713897705|3.7899999618530273|3.7799999713897705|3.7699999809265137|3.7799999713897705|3.7799999713897705|3.7799999713897705|0|0|0|0|0|0|0|0|0|0|3.7799999713897705|3.7799999713897705|3.7799999713897705|3.7799999713897705|3.7899999618530273|3.7799999713897705|3.7699999809265137|3.7799999713897705|3.7799999713897705|3.7799999713897705
1205265|4|244622|3|17|23|168|168|2|11|0|3.220000029|0|3.220000029|0|0|0|0|0|0|0|0|0|0|3.2200000286102295|3.2200000286102295|3.2200000286102295|3.2200000286102295|3.2300000190734863|3.2200000286102295|3.2100000381469727|3.2200000286102295|3.2200000286102295|3.2200000286102295|0|0|0|0|0|0|0|0|0|0|3.2200000286102295|3.2200000286102295|3.2200000286102295|3.2200000286102295|3.2300000190734863|3.2200000286102295|3.2100000381469727|3.2200000286102295|3.2200000286102295|3.2200000286102295
1017769|2|194792|3|24|24|168|168|3|10|0|0|0|0.005299999844|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.4000001400709152E-3|0.00559999980032444|5.2999998442828655E-3|5.4999999701976776E-3|5.2999998442828655E-3|5.4000001400709152E-3|5.2999998442828655E-3|5.2999998442828655E-3|5.4000001400709152E-3|5.2999998442828655E-3
1017695|9|194789|3|24|24|168|168|2|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9.9999997473787516E-5|9.9999997473787516E-5|0|9.9999997473787516E-5|0|9.9999997473787516E-5|0|0|9.9999997473787516E-5|9.9999997473787516E-5
1277783|4|279421|3|23|8|685|685|1|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.36000001430511475|0|0.36000001430511475|0|0|0|0|0.35899999737739563|0
1277811|4|279421|111|23|8|10|10|1|11|0|0|0|-0.7760000229|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.77600002288818359|0|-0.74900001287460327|0|-0.70800000429153442|-0.77600002288818359|-0.70800000429153442|-0.77100002765655518|0|-0.77600002288818359
1205252|2|244622|3|25|23|685|6|5|10|0|0|0.9570000172|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9570000171661377|0.9570000171661377|0.9570000171661377|0.9570000171661377|0.9570000171661377|0.9570000171661377|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189932|4|237729|3|23|9|12830|12830|2|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13.779999732971191|0|13.779999732971191|0|0|0|0|13.779999732971191|0
1189934|4|237729|3|23|9|12830|12830|3|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10.630000114440918|0|10.630000114440918|0|0|0|0|10.630000114440918|0
1189946|4|237729|27|25|9|685|20460|5|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.81800001859664917|0|0.81800001859664917|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1189969|4|237729|111|23|9|685|685|1|11|0|0|0|-1.340000033|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.3400000333786011|0|-1.3400000333786011|0|-1.3400000333786011|-1.3400000333786011|-1.3400000333786011|-1.3400000333786011|0|-1.3400000333786011
1189987|4|237729|135|25|9|12830|20195|5|11|0|0|-2.180000067|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-2.1800000667572021|0|-2.1800000667572021|0|-2.1800000667572021|-2.1800000667572021|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190004|9|237729|27|25|9|12830|20460|5|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.33300000429153442|0|0.33300000429153442|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190056|12|237729|75|23|9|12830|12830|3|6|0|0|0|42.349998474|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|42.349998474121094|0|42.349998474121094|0|42.349998474121094|42.349998474121094|42.349998474121094|42.349998474121094|0|42.349998474121094
1190011|9|237729|75|25|9|12830|20195|5|15|0|0|1.200000048|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.2000000476837158|0|1.2000000476837158|0|1.2000000476837158|1.2000000476837158|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190021|9|237729|111|23|9|685|685|2|15|0|0|0|-0.03759999946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3.7599999457597733E-2|0|-3.7599999457597733E-2|0|-3.7599999457597733E-2|-3.7599999457597733E-2|-3.7599999457597733E-2|-3.7599999457597733E-2|0|-3.7599999457597733E-2
1190075|12|237729|111|25|9|12830|20195|5|6|0|0|-17.829999924|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-17.829999923706055|0|-17.829999923706055|0|-17.829999923706055|-17.829999923706055|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1190063|12|237729|99|23|9|685|685|3|6|0|0|0|2.539999962|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.5399999618530273|0|2.5399999618530273|0|2.4500000476837158|2.5399999618530273|1.0700000524520874|2.5399999618530273|0|2.5399999618530273
1284199|12|280717|39|6|6|685|685|3|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4800000190734863|0|0|0|0|0|0
1284254|12|280718|111|6|6|10|10|2|8|0|0|0|-1.179999948|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1.190000057220459|0|-1.1499999761581421|0|-1.0900000333786011|0|-1.0900000333786011|-1.1799999475479126|0|-1.1799999475479126
