Id|FK_Asset|Year|FK_Company|FK_OilAndGas|FK_DataQuality|FK_OtherParameter|FK_HistoricCompany|FK_LifeCycleTS|FK_LifeCycle|FK_OilAndGasType|Production|Production Forward Case|Production High Case|Production Low Case|Production Mid Case|Production Low Low Case|Production Mid Low Case|Production Low Low Low Case|Production Mid Low Low Case|Production Mid Mid Low Case|Production Mid Mid Low Low Case
20441475|32649|2057|12830|9|29|12|12830|16|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
26921374|109270|2084|9704|10|29|12|9704|26|26|23|0|0|0|0|0|0|0|0|0|0|0
20885842|105466|2058|685|2|29|12|685|14|24|10|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|0|9.999999747e-05|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
19749614|105466|2055|685|2|29|12|685|14|24|10|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
20441372|32607|2057|685|9|29|12|685|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20441438|32645|2057|103|2|29|12|103|14|24|10|0|0|0|0|0|0|0|0|0|0|0
20441464|32645|2057|8924|9|29|12|8924|14|24|20|0|0|0|0|0|0|0|0|0|0|0
20645652|238914|2057|18247|12|29|12|18247|14|24|8|0.007799999788|0.007799999788|0.007799999788|0.007799999788|0.007799999788|0.007799999788|0.007799999788|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3|7.799999788403511E-3
3252506|32561|2004|685|12|1|12|20932|16|14|8|1.210000038|1.210000038|1.210000038|1.210000038|1.210000038|1.210000038|1.210000038|1.2100000381469727|1.2100000381469727|1.2100000381469727|1.2100000381469727
14471372|32624|2044|2770|9|29|12|2770|15|24|17|0|0|0|0|0|0|0|0|0|0|0
14471398|32638|2044|12830|2|29|12|12830|23|24|10|0|0|0|0|0|0|0|0|0|0|0
14471167|32580|2044|685|9|29|120|685|14|8|18|-0.000699999975|-0.000699999975|\\N|-0.000699999975|-0.000699999975|-0.000699999975|-0.000699999975|-6.99999975040555E-4|-6.99999975040555E-4|-6.99999975040555E-4|-6.99999975040555E-4
5302834|32565|2018|685|4|21|12|685|14|14|11|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
5446618|32556|2019|168|4|21|12|168|14|2|11|0.7329999804|0.7329999804|0.7329999804|0.7329999804|0.7329999804|0.7329999804|0.7329999804|0.73299998044967651|0.73299998044967651|0.73299998044967651|0.73299998044967651
19658938|32602|2055|16|9|29|84|16|2|10|17|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
19658959|32607|2055|168|9|29|12|168|14|24|18|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
19659069|32645|2055|8924|9|29|12|8924|14|24|18|0|0|0|0|0|0|0|0|0|0|0
19824768|194792|2055|10|4|29|12|10|2|24|11|0|0|0.0006000000285|0|0|0|0|0|0|0|0
19824804|194793|2055|685|9|29|12|685|14|24|17|0|0|0|0|0|0|0|0|0|0|0
20216267|194792|2056|168|9|29|12|168|2|24|20|0|0|0|0|0|0|0|0|0|0|0
20216282|194793|2056|10|12|29|12|10|14|24|8|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3
20056495|32607|2056|685|2|29|12|685|14|24|10|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
20056581|32645|2056|103|9|29|12|103|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20157474|109270|2056|9704|10|29|12|9704|26|26|22|0.3799999952|0.3799999952|0.3799999952|0.3799999952|0.3799999952|0.3799999952|0.3799999952|0.37999999523162842|0.37999999523162842|0.37999999523162842|0.37999999523162842
20441387|32614|2057|168|9|29|12|168|14|24|20|0|0|0|0|0|0|0|0|0|0|0
20441455|32645|2057|2770|9|29|12|2770|14|24|18|0|0|0|0|0|0|0|0|0|0|0
19658969|32607|2055|685|12|29|12|685|14|24|6|0.004699999932|0.004699999932|0.004699999932|0.004699999932|0.004699999932|0.004699999932|0.004699999932|4.6999999321997166E-3|4.6999999321997166E-3|4.6999999321997166E-3|4.6999999321997166E-3
19741511|97385|2055|16|4|29|84|16|14|9|11|0.01740000024|\\N|\\N|0|\\N|0|0|0|0|\\N|0
20056610|32649|2056|685|9|29|12|685|16|24|20|0|0|0|0|0|0|0|0|0|0|0
5302773|32555|2018|685|4|21|12|685|14|14|11|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|3.9999999105930328E-2|3.9999999105930328E-2|3.9999999105930328E-2|3.9999999105930328E-2
5302787|32558|2018|10|2|21|12|20932|14|14|10|0.03570000082|0.03570000082|0.03570000082|0.03570000082|0.03570000082|0.03570000082|0.03570000082|3.5700000822544098E-2|3.5700000822544098E-2|3.5700000822544098E-2|3.5700000822544098E-2
5302789|32558|2018|10|4|21|12|10|14|14|11|0.4329999983|0.4329999983|0.4329999983|0.4329999983|0.4329999983|0.4329999983|0.4329999983|0.43299999833106995|0.43299999833106995|0.43299999833106995|0.43299999833106995
5302803|32560|2018|10|4|21|12|20932|14|14|11|0.05150000006|0.05150000006|0.05150000006|0.05150000006|0.05150000006|0.05150000006|0.05150000006|5.1500000059604645E-2|5.1500000059604645E-2|5.1500000059604645E-2|5.1500000059604645E-2
5302812|32561|2018|10|4|21|12|10|14|14|11|0|0|0|0|0|0|0|0|0|0|0
5584772|32556|2020|168|4|21|12|168|2|2|11|0|0|0|0|0|0|0|0|0|0|0
5584783|32559|2020|12830|4|21|12|26|14|14|11|0.5040000081|0.5040000081|0.5040000081|0.5040000081|0.5040000081|0.5040000081|0.5040000081|0.50400000810623169|0.50400000810623169|0.50400000810623169|0.50400000810623169
5584786|32559|2020|12830|12|21|12|12830|14|14|8|1.110000014|1.110000014|1.110000014|1.110000014|1.110000014|1.110000014|1.110000014|1.1100000143051147|1.1100000143051147|1.1100000143051147|1.1100000143051147
5584788|32560|2020|10|12|21|12|10|14|14|8|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.450000048|2.4500000476837158|2.4500000476837158|2.4500000476837158|2.4500000476837158
5584792|32560|2020|685|12|21|12|685|14|14|8|1.129999995|1.129999995|1.129999995|1.129999995|1.129999995|1.129999995|1.129999995|1.1299999952316284|1.1299999952316284|1.1299999952316284|1.1299999952316284
5584798|32561|2020|685|12|21|12|685|14|14|8|0.3849999905|0.3849999905|0.3849999905|0.3849999905|0.3849999905|0.3849999905|0.3849999905|0.38499999046325684|0.38499999046325684|0.38499999046325684|0.38499999046325684
5584804|32565|2020|685|12|21|12|685|14|14|8|0.449000001|0.449000001|0.449000001|0.449000001|0.449000001|0.449000001|0.449000001|0.44900000095367432|0.44900000095367432|0.44900000095367432|0.44900000095367432
5584807|32567|2020|168|4|21|12|168|14|14|11|0|0|0|0|0|0|0|0|0|0|0
5584820|32572|2020|168|12|21|12|168|14|14|8|0.1030000001|0.1030000001|0.1030000001|0.1030000001|0.1030000001|0.1030000001|0.1030000001|0.10300000011920929|0.10300000011920929|0.10300000011920929|0.10300000011920929
5446609|32555|2019|685|4|21|12|685|14|14|11|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|0.03999999911|3.9999999105930328E-2|3.9999999105930328E-2|3.9999999105930328E-2|3.9999999105930328E-2
5446619|32556|2019|685|2|21|12|685|14|2|10|0.2899999917|0.2899999917|0.2899999917|0.2899999917|0.2899999917|0.2899999917|0.2899999917|0.28999999165534973|0.28999999165534973|0.28999999165534973|0.28999999165534973
5446670|32565|2019|685|4|21|12|685|14|14|11|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|0.05999999866|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2|5.9999998658895493E-2
5446682|32570|2019|10|2|21|12|6|14|14|10|0|0|0|0|0|0|0|0|0|0|0
5446700|32572|2019|685|4|21|12|685|14|14|11|0|0|0|0|0|0|0|0|0|0|0
5446719|32584|2019|685|12|21|12|685|14|2|8|0.0148|0.0148|0.0148|0.0148|0.0148|0.0148|0.0148|1.4800000004470348E-2|1.4800000004470348E-2|1.4800000004470348E-2|1.4800000004470348E-2
5446722|32586|2019|12830|12|21|12|12830|14|14|8|0.80400002|0.80400002|0.80400002|0.80400002|0.80400002|0.80400002|0.80400002|0.80400002002716064|0.80400002002716064|0.80400002002716064|0.80400002002716064
5446726|32589|2019|10|12|21|12|10|14|14|8|5.659999847|5.659999847|5.659999847|5.659999847|5.659999847|5.659999847|5.659999847|5.6599998474121094|5.6599998474121094|5.6599998474121094|5.6599998474121094
5446733|32592|2019|12830|12|21|12|12830|14|14|8|0.08510000259|0.08510000259|0.08510000259|0.08510000259|0.08510000259|0.08510000259|0.08510000259|8.5100002586841583E-2|8.5100002586841583E-2|8.5100002586841583E-2|8.5100002586841583E-2
27807079|109270|2091|9704|10|29|12|9704|26|26|22|0.1509999931|0.1509999931|0.1509999931|0.1509999931|0.1509999931|0.1509999931|0.1509999931|0.15099999308586121|0.15099999308586121|0.15099999308586121|0.15099999308586121
5510827|109270|2019|9704|10|21|12|9704|26|26|22|0.0458999984|0.0458999984|0.0458999984|0.0458999984|0.0458999984|0.0458999984|0.0458999984|4.5899998396635056E-2|4.5899998396635056E-2|4.5899998396635056E-2|4.5899998396635056E-2
28529424|32640|2099|12830|2|29|12|12830|24|24|10|0|0|0|0|0|0|0|0|0|0|0
19658956|32607|2055|168|2|29|12|168|14|24|10|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|0.001200000057|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3|1.2000000569969416E-3
19658958|32607|2055|168|9|29|12|168|14|24|17|0|0|0|0|0|0|0|0|0|0|0
19658965|32607|2055|685|9|29|12|685|14|24|17|0|0|0|0|0|0|0|0|0|0|0
19658981|32614|2055|168|9|29|12|168|14|24|19|0|0|0|0|0|0|0|0|0|0|0
19658982|32614|2055|168|9|29|12|168|14|24|20|0|0|0|0|0|0|0|0|0|0|0
19659008|32624|2055|2770|9|29|12|2770|2|24|18|0|0|0|0|0|0|0|0|0|0|0
19659016|32624|2055|12830|9|29|12|12830|2|24|19|0|0|0|0|0|0|0|0|0|0|0
19659029|32633|2055|12830|9|29|12|12830|14|24|18|0|0|0|0|0|0|0|0|0|0|0
19659032|32633|2055|12830|12|29|12|12830|14|24|6|0.00820000004|0.00820000004|0.00820000004|0.00820000004|0.00820000004|0.00820000004|0.00820000004|8.2000000402331352E-3|8.2000000402331352E-3|8.2000000402331352E-3|8.2000000402331352E-3
19659067|32645|2055|8924|4|29|12|8924|14|24|11|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|0.0001999999949|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4|1.9999999494757503E-4
19659071|32645|2055|8924|9|29|12|8924|14|24|20|0|0|0|0|0|0|0|0|0|0|0
19658900|32560|2055|168|4|29|12|168|2|14|11|\\N|0.3330000043|0.3059999943|0|0.3840000033|0|0.2960000038|\\N|\\N|0.33300000429153442|\\N
19658904|32560|2055|168|12|29|12|168|2|14|8|\\N|0.3700000048|0.349999994|0|0.4370000064|0|0.3350000083|\\N|\\N|0.37400001287460327|\\N
20296555|280718|2056|10|12|29|120|10|2|6|8|0|-0.06610000134|\\N|0|\\N|0|\\N|0|0|\\N|0
20142423|105466|2056|685|4|29|12|685|14|24|11|0.0008999999845|0.0008999999845|0.0008999999845|0.0008999999845|0.0008999999845|0.0008999999845|0.0008999999845|8.9999998454004526E-4|8.9999998454004526E-4|8.9999998454004526E-4|8.9999998454004526E-4
20142432|105466|2056|12830|9|29|12|12830|14|24|17|0|0|0|0|0|0|0|0|0|0|0
19749618|105466|2055|685|9|29|12|685|14|24|18|0|0|0|0|0|0|0|0|0|0|0
19824745|194789|2055|685|12|29|12|685|2|24|8|0|0.0003000000142|0.0003000000142|0|0.0003000000142|0|0.0003000000142|0|0|3.0000001424923539E-4|0
19824758|194791|2055|168|9|29|12|168|14|24|20|0|0|0|0|0|0|0|0|0|0|0
19824766|194791|2055|685|12|29|12|685|14|24|8|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|0.001099999994|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3|1.0999999940395355E-3
19824796|194793|2055|168|4|29|12|168|14|24|11|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|0.002400000114|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3|2.4000001139938831E-3
19824798|194793|2055|168|9|29|12|168|14|24|18|0|0|0|0|0|0|0|0|0|0|0
20216240|194791|2056|10|12|29|12|10|14|24|8|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3
20216249|194791|2056|685|4|29|12|685|14|24|11|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4
20216261|194792|2056|10|12|29|12|10|2|24|8|0|0|0|0|0|0|0|0|0|0|0
20216271|194792|2056|685|9|29|12|685|2|24|17|0|0|0|0|0|0|0|0|0|0|0
20216289|194793|2056|168|12|29|12|168|14|24|8|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|0.002000000095|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3|2.0000000949949026E-3
20216294|194793|2056|685|9|29|12|685|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20056459|32560|2056|685|12|29|12|685|1|14|8|\\N|0.1840000004|0.1570000052|0|0.2129999995|0|0.1669999957|\\N|\\N|0.22699999809265137|\\N
20056471|32580|2056|685|4|29|48|685|2|8|11|\\N|\\N|0.01040000003|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
20056490|32607|2056|168|9|29|12|168|14|24|17|0|0|0|0|0|0|0|0|0|0|0
20056506|32614|2056|10|9|29|12|10|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20056541|32624|2056|2770|9|29|12|2770|2|24|19|0|0|0|0|0|0|0|0|0|0|0
20056543|32624|2056|2770|12|29|12|2770|2|24|6|0|9.999999747e-05|9.999999747e-05|0|9.999999747e-05|0|9.999999747e-05|0|0|9.9999997473787516E-5|0
20056570|32638|2056|12830|12|29|12|12830|14|24|8|0.005299999844|0.005299999844|0.005299999844|0.005299999844|0.005299999844|0.005299999844|0.005299999844|5.2999998442828655E-3|5.2999998442828655E-3|5.2999998442828655E-3|5.2999998442828655E-3
20056571|32638|2056|18340|2|29|12|18340|14|24|10|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
20056576|32638|2056|18340|12|29|12|18340|14|24|8|0.00400000019|0.00400000019|0.00400000019|0.00400000019|0.00400000019|0.00400000019|0.00400000019|4.0000001899898052E-3|4.0000001899898052E-3|4.0000001899898052E-3|4.0000001899898052E-3
20056579|32645|2056|103|9|29|12|103|14|24|17|0|0|0|0|0|0|0|0|0|0|0
20056595|32645|2056|2770|9|29|12|2770|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20056598|32645|2056|8924|2|29|12|8924|14|24|10|0|0|0|0|0|0|0|0|0|0|0
20056615|32649|2056|12830|9|29|12|12830|16|24|18|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
20522129|105466|2057|685|8|29|12|685|14|24|6|0.00139999995|0.00139999995|0.00139999995|0.00139999995|0.00139999995|0.00139999995|0.00139999995|0.00139999995008111|0.00139999995008111|0.00139999995008111|0.00139999995008111
20522134|105466|2057|12830|2|29|12|12830|14|24|10|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|0.0005000000237|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4|5.0000002374872565E-4
20522141|105466|2057|17835|2|29|12|17835|14|24|10|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
20522142|105466|2057|17835|4|29|12|17835|14|24|11|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4
20522147|105466|2057|17835|9|29|12|17835|14|24|20|0|0|0|0|0|0|0|0|0|0|0
20441320|32560|2057|10|4|29|12|10|1|14|11|\\N|0.3289999962|0.2389999926|0|0.3289999962|0|0.2939999998|\\N|\\N|0.42899999022483826|\\N
20441322|32560|2057|10|4|29|120|10|1|14|11|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|-0.34400001168251038
20441324|32560|2057|10|12|29|84|10|1|14|8|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|0.37999999523162842
20441344|32580|2057|685|4|29|48|685|2|8|11|\\N|\\N|0.009300000034|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
20441366|32607|2057|168|9|29|12|168|14|24|20|0|0|0|0|0|0|0|0|0|0|0
20441379|32614|2057|10|9|29|12|10|14|24|19|0|0|0|0|0|0|0|0|0|0|0
20441384|32614|2057|168|9|29|12|168|14|24|17|0|0|0|0|0|0|0|0|0|0|0
20441399|32623|2057|685|9|29|12|685|14|24|18|0|0|0|0|0|0|0|0|0|0|0
20441402|32623|2057|685|12|29|12|685|14|24|6|0.002300000051|0.002300000051|0.002300000051|0|0.002300000051|0|0.002300000051|0|0|2.3000000510364771E-3|0
20441404|32623|2057|18340|4|29|12|18340|14|24|11|0.003899999894|0.003899999894|0.003899999894|0|0.003899999894|0|0.003899999894|0|0|3.8999998942017555E-3|0
20441431|32638|2057|12830|12|29|12|12830|14|24|8|0.004499999806|0.004499999806|0.004499999806|0.004499999806|0.004499999806|0.004499999806|0.004499999806|4.4999998062849045E-3|4.4999998062849045E-3|4.4999998062849045E-3|4.4999998062849045E-3
20441458|32645|2057|2770|12|29|12|2770|14|24|6|9.999999747e-05|9.999999747e-05|9.999999747e-05|0|9.999999747e-05|0|9.999999747e-05|0|0|9.9999997473787516E-5|9.9999997473787516E-5
20645611|238910|2057|1084|2|29|12|1084|2|24|10|0|0|0|0|0|0|0|0|0|0|0
20645618|238910|2057|2770|2|29|12|2770|2|24|10|0|0|0|0|0|0|0|0|0|0|0
20645639|238914|2057|685|2|29|12|685|14|24|10|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|0.0006000000285|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4|6.0000002849847078E-4
20645649|238914|2057|18247|9|29|12|18247|14|24|18|0|0|0|0|0|0|0|0|0|0|0
20885843|105466|2058|685|4|29|12|685|14|24|11|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0|0.000699999975|0|6.99999975040555E-4|6.99999975040555E-4|6.99999975040555E-4
20645634|238910|2057|11168|9|29|12|11168|2|24|17|0|0|0|0|0|0|0|0|0|0|0
14471306|32607|2044|10|9|29|12|10|23|24|19|0|0|0|0|0|0|0|0|0|0|0
20810668|32580|2058|168|4|29|48|168|2|8|11|\\N|\\N|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
20810682|32607|2058|10|9|29|12|10|14|24|19|9.999999747e-05|9.999999747e-05|9.999999747e-05|0|9.999999747e-05|0|9.999999747e-05|0|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
20810745|32624|2058|12830|9|29|12|12830|2|24|19|0|0|0|0|0|0|0|0|0|0|0
14761276|237729|2044|685|12|29|108|685|14|9|6|0.2919999957|0.2919999957|\\N|0.2919999957|\\N|0.2919999957|0.2919999957|0|0.29199999570846558|\\N|0.29199999570846558
5302779|32556|2018|10|4|21|12|10|14|2|11|0.8410000205|0.8410000205|0.8410000205|0.8410000205|0.8410000205|0.8410000205|0.8410000205|0.8410000205039978|0.8410000205039978|0.8410000205039978|0.8410000205039978
5302830|32565|2018|10|12|21|12|10|14|14|8|0.5659999847|0.5659999847|0.5659999847|0.5659999847|0.5659999847|0.5659999847|0.5659999847|0.56599998474121094|0.56599998474121094|0.56599998474121094|0.56599998474121094
5584823|32581|2020|10|2|21|12|10|2|2|10|0|0|0|0|0|0|0|0|0|0|0
5446684|32570|2019|10|4|21|12|6|14|14|11|0.0003999999899|0.0003999999899|0.0003999999899|0.0003999999899|0.0003999999899|0.0003999999899|0.0003999999899|3.9999998989515007E-4|3.9999998989515007E-4|3.9999998989515007E-4|3.9999998989515007E-4
5663826|122531|2020|685|12|21|12|685|14|2|8|0.03770000115|0.03770000115|0.03770000115|0.03770000115|0.03770000115|0.03770000115|0.03770000115|3.7700001150369644E-2|3.7700001150369644E-2|3.7700001150369644E-2|3.7700001150369644E-2
19658948|32602|2055|16|12|29|120|16|2|10|8|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|\\N|\\N
19659028|32633|2055|12830|9|29|12|12830|14|24|17|0|0|0|0|0|0|0|0|0|0|0
19749627|105466|2055|12830|9|29|12|12830|14|24|20|0|0|0|0|0|0|0|0|0|0|0
19824778|194792|2055|168|9|29|12|168|2|24|19|0|0|0|0|0|0|0|0|0|0|0
20522128|105466|2057|685|4|29|12|685|14|24|11|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|6.99999975040555E-4|6.99999975040555E-4|6.99999975040555E-4|6.99999975040555E-4
20441321|32560|2057|10|4|29|84|10|1|14|11|0|\\N|\\N|\\N|\\N|\\N|\\N|\\N|0|\\N|0.34400001168251038
20441355|32607|2057|10|4|29|12|10|14|24|11|0.007199999876|0.007199999876|0.007199999876|0.007199999876|0.007199999876|0.007199999876|0.007199999876|7.1999998763203621E-3|7.1999998763203621E-3|7.1999998763203621E-3|7.1999998763203621E-3
20645631|238910|2057|8924|12|29|12|8924|2|24|8|0|0.0007999999798|0.0007999999798|0|0.0007999999798|0|0.0007999999798|0|0|7.9999997979030013E-4|0
20056511|32614|2056|168|9|29|12|168|14|24|17|0|0|0|0|0|0|0|0|0|0|0
28611799|32640|2100|2770|9|29|12|2770|31|24|20|0|0|0|0|0|0|0|0|0|0|0
28611801|32640|2100|12830|2|29|12|12830|31|24|10|0|0|0|0|0|0|0|0|0|0|0
28611814|32640|2100|17824|12|29|12|17824|31|24|6|0|0|0|0|0|0|0|0|0|0|0
28611808|32640|2100|17824|2|29|12|17824|31|24|10|0|0|0|0|0|0|0|0|0|0|0
19475329|238910|2054|8924|9|29|12|8924|14|24|19|0|0|0|0|0|0|0|0|0|0|0
19475358|238914|2054|18340|9|29|12|18340|16|24|20|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
19419783|194789|2054|10|9|29|12|10|2|24|20|0|0|0|0|0|0|0|0|0|0|0
28611794|32640|2100|2770|2|29|12|2770|31|24|10|0|0|0|0|0|0|0|0|0|0|0
19502432|280717|2054|168|12|29|12|168|1|6|8|\\N|\\N|0.02309999987|\\N|\\N|\\N|\\N|\\N|\\N|\\N|\\N
19475327|238910|2054|8924|9|29|12|8924|14|24|17|0|0|0|0|0|0|0|0|0|0|0
19475333|238910|2054|11168|4|29|12|11168|14|24|11|0.002300000051|0.002300000051|0.002300000051|0.002300000051|0.002300000051|0.002300000051|0.002300000051|2.3000000510364771E-3|2.3000000510364771E-3|2.3000000510364771E-3|2.3000000510364771E-3
19419814|194791|2054|685|4|29|12|685|14|24|11|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|0.0007999999798|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4|7.9999997979030013E-4
19419817|194791|2054|685|9|29|12|685|14|24|19|0|0|0|0|0|0|0|0|0|0|0
19419853|194793|2054|168|9|29|12|168|14|24|20|0|0|0|0|0|0|0|0|0|0|0
19419861|194793|2054|685|12|29|12|685|14|24|8|0.00159999996|0.00159999996|0.00159999996|0.00159999996|0.00159999996|0.00159999996|0.00159999996|1.5999999595806003E-3|1.5999999595806003E-3|1.5999999595806003E-3|1.5999999595806003E-3
19879109|238910|2055|11168|2|29|12|11168|14|24|10|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
19879116|238914|2055|685|2|29|12|685|14|24|10|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|0.000699999975|6.99999975040555E-4|6.99999975040555E-4|6.99999975040555E-4|6.99999975040555E-4
19879112|238910|2055|11168|9|29|12|11168|14|24|18|0|0|0|0|0|0|0|0|0|0|0
19879122|238914|2055|685|12|29|12|685|14|24|8|0.006300000008|0.006300000008|0.006300000008|0.006300000008|0.006300000008|0.006300000008|0.006300000008|6.3000000081956387E-3|6.3000000081956387E-3|6.3000000081956387E-3|6.3000000081956387E-3
1445729|32560|1986|10|12|1|12|20932|17|14|8|0.9139999747|0.9139999747|0.9139999747|0.9139999747|0.9139999747|0.9139999747|0.9139999747|0.91399997472763062|0.91399997472763062|0.91399997472763062|0.91399997472763062
19502435|280717|2054|168|12|29|120|168|1|6|8|0|0|\\N|0|\\N|0|0|0|0|0|0
19475332|238910|2054|11168|2|29|12|11168|14|24|10|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|0.0003000000142|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4|3.0000001424923539E-4
19475355|238914|2054|18340|9|29|12|18340|16|24|17|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.999999747e-05|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5|9.9999997473787516E-5
19419781|194789|2054|10|9|29|12|10|2|24|18|0|0|0|0|0|0|0|0|0|0|0
19419787|194789|2054|168|9|29|12|168|2|24|17|0|0|0|0|0|0|0|0|0|0|0
19419835|194792|2054|685|4|29|12|685|2|24|11|0|0|0.0003000000142|0|0.0003000000142|0|0|0|0|0|0
